,description,label
284,"Formateur/ Superviseur/représentant pour multinationale  à Tanger et régions:-  URGENT Nous cherchons pour notre client une multinationale européenne à Tanger un/une Formateur(se)/superviseur expérimenté(e) en centre d'appel, avec une expérience de 5 ans et plus, principalement en tant que superviseur / chef d'équipe / formateur dans le même domaine.Profil recherché :- Expérience dans l'évaluation des projets, décider et développer les formations nécessaires, -Large expérience dans la formation des équipes (de 1 à 20 agents)-Excellent sens de management, sens de responsabilité.-le candidat doit avoir une large expérience dans l'analyse des appels / projets.- Capacité de motiver les équipes / groupes dans un centre d'appels.-          Doit faire preuve d'initiative et être capable de travailler de façon indépendante. Le coaching et l'orientation se feront souvent à distance.-Doit maîtriser la langue française et espagnole parfaitement, et avoir des capacités considérables de communication en anglais. -Doit avoir de l'expérience dans le maintien des contacts avec les clients.Conditions: CDI et avantages sociaux Salaire à négocier-Poste basé à Tanger envoyez votre cv à mariem-iarh@hotmail.com en mentionnant formateur superviseur Tanger",1
285,Recrutement Clôturé.Je remercie tous les candidats et vous souhaite bonne continuation dans votre recherche.à bientôt pour de nouvelles annonces.Poste : Chargé(e) RH à Casablanca (Recrutement + Administratif).Veuillez me contacter sur Linkedin pour plus d'informations et pour vous communiquer l'adresse email à laquelle vous pouvez envoyer vos CV.,0
286,On recrute un :- Contrôleur Caisse de formation Bac+2- Agent de Trésorerie de formation Bac+2 avec une expérience de deux ans dans un poste similaire Vos CVs  : soukaina.elbakkouri@m2t.biz,1
287,"Bonjour,Bonjour  hashtag#recrutement_IT (hashtag#Tech_Lead)Dans le cadre d'un projet de solution de CRM multicanal de gestion de leads automobiles que nous menons. Tersea Casablanca recrute en urgence un Profil hashtag#Tech_Lead (hashtag#Architect_Technique) Confirmé.Expérience dans un poste similaire obligatoire.Merci de postulez sur : recrutement-it@tersea.com",1
288,"Bonjour,Bonjour  hashtag#recrutement_IT (hashtag#Tech_Lead)Dans le cadre d'un projet de solution de CRM multicanal de gestion de leads automobiles que nous menons. Tersea Casablanca recrute en urgence un Profil hashtag#Tech_Lead (hashtag#Architect_Technique) Confirmé.Expérience dans un poste similaire obligatoire.Merci de postulez sur : recrutement-it@tersea.com",1
289,Aucun salaire ne vaut votre santé mentale ❤️,0
290,Pour chercher un emploi ou mettre une annonce :1. Linkedin2. Indeed3. Naukri4. Careerealism5. Job-Hunt6. JobBait7. Careercloud8. GM4JH9. Personalbrandingblog10. Jibberjobber- Meilleure compétence 2019 :1. Machine Learning2. Mobile Development3. SEO/SEM Marketing4. Data Visualization5. Data Engineering6. UI/UX Design7. Cyber-security8. Cloud Computing/AWS9. Blockchain10. IOT- Pour apprendre gratuitement :1. Coursera2. edX3. Khan Academy4. Udemy5. iTunesU Free Courses6. MIT OpenCourseWare7. Stanford Online8. Codecademy9. Open Culture Online Courses- Pour apprendre EXCEL :1. Microsoft Excel Help Center2. Excel Exposure3. Chandoo4. Excel Central5. Contextures6. Excel Hero7. Mr. Excel8. Improve Your Excel9. Excel Easy10. Excel-Jet- Pour mettre a jour vos cv :1. Zety Resume Builder2. Resumonk3. Resume dot com4. VisualCV5. Cvmaker6. ResumUP7. Resume Genius8. Resume builder9. Resume Baking10. Enhancv- Pour préparer vos entretiens :1. Ambitionbox2. AceTheInterview3. Geeksforgeeks4. Leetcode5. Gainlo6. Careercup7. Coder career8. InterviewUp9. InterviewBest10. IndiabixIndiabixBonne chance,1
291,Urgent: mission freelance Chef de projet/Scrum masterNous recrutons en freelance un Chef de projet /Scrum master avec 6 ans d'XP minimum-Contrat: Freelance- Lieu : Rabat- Durée : 6 mois renouvelable- Démarrage : ImmédiatLe poste est a pouvoir immédiatementMerci de nous envoyer votre CV a jour sur : zineeb.khirate@skylark.ma ou m'appeler directement sur le 06 62 12 48 00 .,1
292,"hashtag#Recrutement_IT Bonjour  , Dans le cadre d'un projet de solution de CRM multicanal de gestion de leads automobilesDans , Le Groupe Tersea recrute en Urgence  un hashtag#Développeur_Full_Stack_Senior Expérience Dans un poste similaire Obligatoire ❗️Poste  basé à Casablanca.Si vous êtes intéressés  merci de m'envoyer votre CV bien actualisé sur l'adresse : recrutement-it@tersea.com",1
293,"Soukaïna .On cherche une stagiaire hashtag#PFE pour une durée de 3 à 5 mois, de formation Bac+3/5 en hashtag#Management_des hashtag#Ressources_Humaines.Convention de stage obligatoireObjet : Stagiaire RHSur : soukaina.elbakkouri@m2t.biz",0
294,"Soukaïna .On cherche une stagiaire hashtag#PFE pour une durée de 3 à 5 mois, de formation Bac+3/5 en hashtag#Management_des hashtag#Ressources_Humaines.Convention de stage obligatoireObjet : Stagiaire RHSur : soukaina.elbakkouri@m2t.biz",0
295,"Soukaïna .On cherche une stagiaire hashtag#PFE pour une durée de 3 à 5 mois, de formation Bac+3/5 en hashtag#Management_des hashtag#Ressources_Humaines.Convention de stage obligatoireObjet : Stagiaire RHSur : soukaina.elbakkouri@m2t.biz",0
296,recrutement@adria-bt.com,0
297,"Ils ont embauché quelqu'un qui avait 23 minutes de retard à son entretien  d'embauche - il est l'une des personnes les plus opportunes de leur équipe. Ils ont  embauché quelqu'un sans diplôme universitaire - sa créativité et son éthique de travail sont incroyables. Ils ont  engagé quelqu'un qui avait été incarcéré pour une infraction non violente - il est digne de confiance au travail . Ils ont  embauché quelqu'un de 82 ans en tant que formateur en culture générale , Il a plus d'énergie que moi et ses compétences en informatique sont excellentes Pouvons-nous s'il vous plaît jeter ces «règles» sur ce qu'une personne doit être, ressembler, ont accompli, et faire pour réussir? Ce sont généralement les gens qui sont sous-estimés qui vous donneront le meilleur d'eux-mêmes! Avant de jeter ce curriculum vitae parce qu'ils n'ont pas tous les diplômes ou manquent de plus de 10 ans d'expérience ...Pensez à faire quelque chose de nouveau.Et donner à quelqu'un de nouveau une chance de briller !!!  hashtag#leadership hashtag#recruteurs hashtag#emplois hashtag#recrutement hashtag#RH hashtag#travail hashtag#valeur hashtag#CV hashtag#candidats",0
298,"Lorsque les cadres européens viennent travailler en Afrique, ils s’appellent des expatrié(e)s, ils sont logé(e)s dans les meilleurs quartiers, souvent dans des villas luxueuses avec piscines, disposent de nombreux avantages (voiture de luxe, prise en charge des frais de scolarité de leurs enfants, etc...).Lorsque l’Europe (en particulier la France) pille les ressources humaines et cerveaux, ils sont accueillis et logés très souvent en banlieues..., on les appelle des immigrés (avec tout ce que cela sous entend...), ils sont laissé(e)s à eux mêmes avec des statuts administratifs précaires et par dessus le marché des entreprises du CAC 40, présentes aussi en Afrique, les discriminent à l’embauche.Faites parler vos cœurs, stop à la hashtag#discrimination.Aujourd’hui je commencerai à hashtag#boycotter hashtag#Renault, tous les hôtels de la chaîne hashtag#Accor, hashtag#AirFrance et toutes ses filiales et toutes les autres qui seront révélées au fur et à mesure.L’Afrique ne doit pas rester une chasse gardée pour ces entreprises. Il est possible de les remplacer par d’autres acteurs économiques qui contribueront mieux au développement...",0
299,Bonjour !,0
300,"Bonjour à tous ! Nous recherchons des formateurs spécialisés dans la relation client et la qualité de service pour animer des formations à Rabat. Profil du formateur recherché: Expériences significatives dans l’animation de formations similaires, excellent sens de communication. Merci d’envoyer votre CV sur zz@cerclerh.ma",0
301,"Recrutement sur la ville de KENITRA "" Urgent"".Nous recrutons un Gestionnaire de chantier débutant , de Formation Bac+3 administrative disponible immédiatement.Mission :Gestion budgétaire de chantier.Préparation des reportings comptables.Suivi des travaux.Gestion des effectifs. Si Vous êtes intéressés par ce poste, envoyez votre candidature par email à khsiheme@gmail.com en mettant en objet l’intitulé du poste.",1
302,"Bonjourje m'adresse à vous mes contacts linkedin ,je suis toujours à la recherche d'une opportunité d’emploi , pour commencer une vie stable et prospère.J'ai postulé en ligne, j'ai déposé mon cv directement dans certaines sociétés, j'ai contacté les chargés de recrutement , j'ai vraiment tout tenté , mais lah ghalab ma3andich ""Bak sahbi"" 😞je serai très reconnaissant si vous pouvez m'aider à décrocher une nouvelle opportunité à me proposer .un simple"" J'AIME "" et “ PARTAGE ” sera bénéfique pour ma recherche. hashtag#offresdemploi hashtag#emplois hashtag#recrutementJe n'abandonnerai pas tant que je n'ai pas atteint mon objectif ...",0
303,Cherche société de recrutementBien à vous,0
304,"📣📣📣WE ARE HIRING 📣📣📣 hashtag#SOFRECOM hashtag#CasablancaBonjour chère communauté, SOFRECOM recrute pour son site de Casablanca les profils suivants :📌 hashtag#ScrumMaster hashtag#JAVA (Confirmé/Sénior)📌 hashtag#TechLead hashtag#JAVA (Sénior)📌 hashtag#IED hashtag#JAVA hashtag#Angular (Confirmé/Sénior)📌 hashtag#Product hashtag#Owner (Confirmé/Sénior)📌 hashtag#Développeur hashtag#PowerBI (Confirmé/Sénior)📌 hashtag#Développeur hashtag#QlikSense (Confirmé/Sénior)📌 hashtag#Développeur hashtag#BigData (Confirmé/Sénior)Si votre profil correspond à l'un des ces besoins, envoyez-nous vite votre candidature en remplissant le formulaire suivant :https://lnkd.in/dRZKGD4Bon courage :) Loubna BARKI Jihad JALANI",1
305,"Société basée à TANGER , offre un stage Pré embauche rémunéré pour  Un(e) Assistant(e) Commercial(e). POSTEVos missions principales seront les suivantes :- Développer le  e-marketing.- Gestion en toute autonomie du cycle de vente complet : prospection téléphonique,  négociation, Traitement des commandes, facturation, tenue du fichier clients….- Développer des relations durables avec les clients.- Mettre à jour la base de données des clients potentiels.-  Assurer un reporting rigoureux et exhaustif des actions commerciales engagées.- Missions administratives classiques.Pour des raisons pratiques nous recherchons de préférence une personne habitant à TANGER .PROFIL RECHERCHÉ-          Diplômé de l’enseignement supérieur  Bac+3  Minimum  (formation  commerciale, marketing, logistique, économie…),-          Avec ou sans expérience.-          Bonne maitrise des réseaux sociaux (Facebook,Linked In, Instagram ,Twitter )-          Bonne maitrise de l’informatique.-          Bonne maîtrise du français et  de l’arabe-          Personne autonome pouvant faire preuve d'initiative Les personnes intéressées  sont priées de nous faire parvenir leur dossier de candidature complet (CV  + Lettre de motivation) à l’adresse mail suivante :espacebenkiformation@gmail.com .",0
306,"Un conseil RH de taille, 🚦🚥🚦🚥🚦🚥🚦🚥🚦🚥🚦🚥Lors de l'envoi de votre candidature , n'oubliez surtout pas de mettre en objet votre demande , le poste visé  , et par la suite, rédigez un texte d'accompagnement relatant ce que vous savez faire, vos atouts à tous les niveaux en mentionnant le poste que vous visez.Autrement, votre candidature risque de ne pas trouver écho auprès du RecruteurUn CV envoyé via une adresse mail avec comme objet : CV de... Où simplement candidature... Risque de passer inaperçu.hashtag#Donnez_vous_toutes_les_chances😉hashtag#je_suis_clair",0
307,"Soukaïna .On cherche une stagiaire hashtag#PFE pour une durée de 3 à 5 mois, de formation Bac+3/5 en hashtag#Management_des hashtag#Ressources_Humaines.Convention de stage obligatoireObjet : Stagiaire RHSur : soukaina.elbakkouri@m2t.biz",0
